ID,Name,Description,Era,Predecessor_ID,Status,Syntropy_Score,Catalytic_Potential,Structural_Pattern,Properties,Req_Material,Req_Process,Impact_Map,Invention_Reason,Social_Context,Drawbacks,Side_Effects,External_Data_Link,Req_Infrastructure,Req_Science,Bill_of_Materials,Potential_Realization_Rate
PART-RES_0603_1kOHM,Resistor 1kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1.2kOHM,Resistor 1.2kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1200 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1.5kOHM,Resistor 1.5kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1500 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1.8kOHM,Resistor 1.8kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1800 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_2.2kOHM,Resistor 2.2kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2200 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_2.7kOHM,Resistor 2.7kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2700 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_3.3kOHM,Resistor 3.3kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3300 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_3.9kOHM,Resistor 3.9kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3900 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_4.7kOHM,Resistor 4.7kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '4700 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_5.6kOHM,Resistor 5.6kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '5600 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_6.8kOHM,Resistor 6.8kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '6800 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_8.2kOHM,Resistor 8.2kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '8200 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_10kOHM,Resistor 10kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '10000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_12kOHM,Resistor 12kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '12000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_15kOHM,Resistor 15kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '15000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_18kOHM,Resistor 18kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '18000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_22kOHM,Resistor 22kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '22000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_27kOHM,Resistor 27kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '27000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_33kOHM,Resistor 33kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '33000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_39kOHM,Resistor 39kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '39000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_47kOHM,Resistor 47kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '47000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_56kOHM,Resistor 56kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '56000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_68kOHM,Resistor 68kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '68000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_82kOHM,Resistor 82kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '82000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_100kOHM,Resistor 100kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '100000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_120kOHM,Resistor 120kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '120000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_150kOHM,Resistor 150kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '150000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_180kOHM,Resistor 180kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '180000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_220kOHM,Resistor 220kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '220000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_270kOHM,Resistor 270kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '270000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_330kOHM,Resistor 330kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '330000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_390kOHM,Resistor 390kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '390000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_470kOHM,Resistor 470kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '470000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_560kOHM,Resistor 560kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '560000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_680kOHM,Resistor 680kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '680000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_820kOHM,Resistor 820kΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '820000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1MOHM,Resistor 1MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1000000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1.2MOHM,Resistor 1.2MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1200000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1.5MOHM,Resistor 1.5MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1500000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_1.8MOHM,Resistor 1.8MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '1800000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_2.2MOHM,Resistor 2.2MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2200000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_2.7MOHM,Resistor 2.7MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '2700000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_3.3MOHM,Resistor 3.3MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3300000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_3.9MOHM,Resistor 3.9MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '3900000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_4.7MOHM,Resistor 4.7MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '4700000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_5.6MOHM,Resistor 5.6MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '5600000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_6.8MOHM,Resistor 6.8MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '6800000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
PART-RES_0603_8.2MOHM,Resistor 8.2MΩ 0603,Thick film resistor. Package 0603.,ERA-05_ELECTRICAL,PART-RES_AXIAL,ACTIVE,2.0,5.0,PASSIVE_DAMPENER,"{'Resistance': '8200000 Ohm', 'Package': '0603', 'Power': '0.1W'}",MAT-CER_ALUMINA_96;RES-ORE_COPPER_SULFIDE,PROC-SYN_POLYMERIZATION_STANDARD,ASSY-PCB:ENABLE:+1,SOC-NEED_CONTROL,MKT-ELECTRONICS,None,Heat,NULL,FAC-GENERIC,SCI-LAW_OHM,NULL,0.99
